Party,Sex,Partisan Score,Turnout Score
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,U,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,U,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,U,63,86
Republican,F,63,86
Republican,M,63,86
Republican,M,63,86
Republican,F,63,86
Republican,F,63,86
Republican,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,U,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
